size,weight,type
2.4773604020419846,1.6730447637667012,$1
2.038073352274882,1.6576233535512652,$1
2.224426982620514,1.8799552894864935,$2
1.7281231048468493,2.14904112609498,$2
1.2158031879455677,1.943199447204934,$1
1.5977421805275704,1.7549602988512136,$1
2.798387925015632,3.225116358444299,$2
1.69325266634069,1.2738616534216118,$1
3.2798138931854637,3.08599923146867,$2
2.8043027703528223,3.5193808346763236,$2
1.826296975379762,2.1215134081502485,$1
1.4510565498796901,2.144662134290236,$1
2.4451533697127203,2.68311291865286,$2
1.5938651147839733,2.5305834655345905,$1
2.2527748004571393,1.8311573735731634,$1
2.8992202612258255,3.409612395504195,$2
2.024941794704943,2.314549152005746,$1
2.7599513887313076,2.094892782317973,$2
2.1572298182919605,2.6663389636963153,$1
1.7948128988537504,1.8830484382474433,$1
1.9712979808677134,2.216295411335336,$1
2.990659203614967,2.2538314055279662,$2
2.0893886301556464,1.8248251611080923,$1
1.602526283406408,1.575986339846731,$1
2.2206897095135956,2.366114035479537,$2
1.856617645026818,2.1549226843576785,$2
2.2133817417142545,2.41322512113718,$2
3.1902373881414547,2.660838810053993,$2
2.5542365781539376,2.1044565095394,$1
2.489521867391499,1.6357220427714425,$1
3.3573953470121487,3.135230318349771,$2
2.208828862126495,1.874714444965726,$1
2.359378791432688,1.6731463403402302,$1
2.290419394360109,1.9076916687735412,$1
2.187266983539878,1.7636898581221039,$1
1.6019389113385885,1.9189867140299122,$1
1.7802777787878021,2.894832936272518,$1
2.830674752498985,1.7031314192007208,$1
1.5096931750401932,1.7924800820471565,$1
2.5904930642154502,1.9433969671153384,$1
2.9013923911509822,1.6778546671232653,$1
1.8979389024362592,1.629971629300696,$1
2.6186936360568547,2.4709043064381486,$2
1.9393030108637621,2.616586819979261,$1
3.02364407885209,3.108754912106002,$2
1.6256063352167427,1.443208587800875,$1
2.7303720419570885,2.065469540638479,$1
1.4623948499564965,1.7871056594836454,$1
2.4592001544416897,1.9508718192906949,$2
1.2911063930199762,2.1926337951248764,$1
1.423632441658318,2.360747724086539,$1
2.42943132251632,1.7490432832771496,$1
1.8166407106703197,2.228796265533053,$2
2.01499409992881,2.559587205434297,$1
2.4650372044531355,1.217942398350047,$1
1.4791544316457916,1.8144001955593247,$1
1.9482852422725472,1.324580398504016,$1
1.8153157313292956,2.2794351401797996,$1
2.410212641580544,1.9054606950615105,$1
1.4250313698571715,2.4098206841553216,$1
2.165120100614005,1.6750957282060197,$1
2.5229965528134723,2.008305047416018,$1
2.293343959969735,1.7391378511358002,$1
1.9084072600375601,1.5285513095975944,$1
2.7906526666151965,1.4846677130750152,$1
1.3618657480091778,1.7651757979875649,$1
1.8609281672069033,2.1385636646755826,$2
2.977867887956265,3.1110352484819073,$2
2.4162261877945532,3.415645675016462,$2
2.4365930092548216,2.6329136239194337,$1
2.0240447116089144,1.7472880430934457,$1
1.3561819367198014,2.5259315517368264,$1
2.573342505200469,3.1921540148043617,$2
1.8137640192075255,2.3160206071786096,$2
2.5787946487032687,3.490159809430656,$2
2.5574402671339316,2.175511658365764,$2
3.2944359617116925,3.2496876989971177,$2
2.011700672068258,1.6161497767993904,$1
2.4219138286524586,2.27565697651664,$1
2.293397797060025,2.2298726346148214,$2
2.510365439426645,2.0237840713555357,$1
1.7107729103348057,2.1187035656982802,$1
2.23272645345404,1.566755135757214,$1
2.5401504461175737,2.9592824245025673,$2
1.8034962370643193,2.6489630989033763,$1
3.2552287121116863,2.8501809065822004,$2
2.169686363927279,1.7317975848692913,$1
1.8186494208860604,1.8484220394406614,$1
2.8750227617423176,3.2275142936108914,$2
2.6057305581682835,1.917222750565628,$1
1.2242059542097128,1.8079410582248034,$1
2.116384758450586,1.9261383732661719,$1
2.4903294905703124,1.542724775638924,$1
1.8066385554285092,1.2779266246424192,$1
2.010394419652055,2.274323402837435,$1
2.236580157262332,3.1726293645032055,$2
1.6463964006807064,1.2908806399043316,$1
2.583026602652553,1.5430613673153604,$1
1.8098484270911241,2.056918482119344,$1
2.53644878543641,2.202661519630915,$2
1.3178815281293366,2.0341843138467777,$1
3.3497576688137,3.1940541029003002,$2
2.2366416825540716,2.7325180874826325,$2
3.0544872948650426,2.307099239000502,$2
2.1696115510779004,1.9761041352190856,$2
1.6680574597911768,2.2326235230845737,$1
1.8802493022484446,1.150879558311706,$1
2.559572565575443,2.0827417809219764,$1
3.4727806327544233,3.422142677648493,$2
2.0839859258212865,1.649918865658817,$1
2.044669956251685,2.219416928219876,$1
1.8360363263847301,2.637056016619516,$1
2.8460092189248676,2.253012593638509,$2
2.1740340050548856,1.7264203255523192,$2
2.1694214788576094,2.0289169795538164,$2
2.0888421539507296,2.2919031539347703,$2
2.76361263623372,1.6021201330978596,$1
2.5125790048618466,2.039384752412622,$1
1.5769936744942459,2.4032056308229444,$1
2.9599734633463415,2.579473894179883,$2
1.8072607015828024,1.9097212771340677,$1
2.2547185454979313,2.9452088925702724,$2
1.958791874216812,2.31655552254864,$1
1.822626926819948,2.5681527084245492,$1
2.366313363032071,2.309249436609914,$2
1.772859054732232,1.5759342335572257,$1
2.3456259146064804,2.747644243094137,$2
1.6840365348573605,1.605590760003558,$1
2.650348648871199,2.713738557302369,$2
2.17333293100352,2.9714697817028246,$2
3.070673504029786,3.264311812322224,$2
1.450358905492689,1.8652358547804593,$1
2.577726876559293,2.2413250696346476,$2
1.5494909498465526,1.1664758998191604,$1
1.7795589583991467,2.134568144001805,$1
1.2310781495881407,2.0405396879100914,$1
1.9154165742956952,2.4929051695335094,$2
2.8636127484053855,2.9154057554851787,$2
2.442102464671936,1.7435736111612543,$1
2.0897455218297365,2.2390814664117817,$1
1.7601723215335008,2.7398668558521146,$1
2.9649454798068464,3.218500512015705,$2
1.5498691479798932,2.2182031389428927,$1
1.7095212726498044,2.369358055129369,$1
3.053035078729719,2.8059314365924504,$2
2.209634629836711,2.1437299273071178,$2
3.3972357764074257,2.859743857207244,$2
1.2960310900316452,2.1064830313258485,$1
2.0475727674172175,1.1349381632274413,$1
1.482602811213135,2.559082426043423,$1
1.875912961258035,2.4743824145513327,$1
2.52971090106223,1.675368175330002,$1
2.398816103261978,2.1462308778125463,$2
1.6458111079986615,2.150513113358312,$1
2.431912907456205,2.0711462144501667,$1
2.2935983399841198,3.2206383648578516,$2
1.3203265936253283,1.7245589736930544,$1
3.5867298840618,3.214969695820611,$2
2.3379029279708154,2.817752596230545,$2
2.761242753895592,1.4112796023190854,$1
2.7237854969200415,2.564705015495684,$2
1.897234505904899,2.1029965363139858,$1
1.9485594823199481,1.161746165372577,$1
1.2821638198777885,1.5558290744835102,$1
2.20163638011577,2.8796368870458755,$2
2.749656630222257,2.695432952928305,$2
2.440715271658579,2.027143983145879,$1
2.1031023151922024,2.0179404865393105,$1
1.7512254874348165,1.3887511684883158,$1
3.2371491947811437,2.867359715262403,$2
2.6788543669780287,2.5796324166107842,$2
2.9069369804545864,3.111018231393301,$2
1.3434467495433045,2.7289236364083944,$1
1.9243657845511186,1.7245112609357138,$1
2.1764110480685375,2.2639769470856708,$2
2.713678635109228,2.3310886243647566,$1
3.0618154509803164,2.0082338703765936,$2
1.8210601857511843,1.3607705137259896,$1
2.271167521619162,2.331489545556863,$1
1.7907017284286497,1.635802477957442,$1
1.3490097228126297,2.5362298451502374,$1
2.933512932905532,2.9540972487611272,$2
2.0285642544593028,2.8214742842271088,$2
2.4621486927702407,3.0403708629904758,$2
2.18743046679873,3.0183335197408843,$2
3.503469291653365,3.087789340813046,$2
1.7609794466624618,1.3904554409819503,$1
1.8586643840468775,1.937473396933611,$1
3.1677170278317766,2.316852416814662,$2
1.5390081551636559,2.1425026931507607,$1
1.673144330368681,1.7385576231888755,$1
2.666537708784431,1.8729058072847793,$1
2.1308638246980194,2.3403674170950852,$1
1.4650622511550049,1.9264451834231144,$1
2.4297548884349753,1.3599214802924509,$1
1.5665949832904225,2.3980927880843907,$1
2.2026746237725368,1.8132228322916688,$2
3.084324466146653,3.0500304024817892,$2
3.423463627460126,3.114305806454931,$2
2.2969105232540787,1.4293748919070726,$1
1.8548110324561218,2.4951326204392634,$2
2.357575929040965,2.020692204194682,$2
2.359313113986058,1.428804781216516,$1
